"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-01-10","9.17",,"0.01","0.1","0.0","27","36","15","  340","  340","23.9","31.1","    1",,,,,,"    1",
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-01-11","2.46",,"0.00","0.0","0.0","18","28","11","  170","  180","10.1","13.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-01-12","5.59",,"0.25","0.6","0.0","31","37","28","  190","  200","14.1","19.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-01-13","10.29",,"0.58","2.3","0.0","33","37","24","  340","  360","19.9","25.9","    1",,,"    1",,"    1",,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-01-14","12.97",,"0.00","0.1","2.0","24","24","21","  360","   20","19.9","28.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-01-15","11.86",,"0.00","0.1","2.0","21","23","15","   10","   20","18.1","23.9","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-01-16","9.40",,"0.00","0.0","2.0","17","24","14","  350","  360","17.0","21.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-01-17","4.70",,"0.01","0.0","2.0","28","36","20","  210","  200","10.1","14.1",,,,"    1",,"    1",,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-01-18","2.68",,"0.00","0.0","2.0","35","38","29","  230","  220","8.9","12.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-01-19","2.24",,"0.30","3.7","5.1","33","35","28","  120","  120","8.1","11.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-01-20","6.04",,"0.24","2.1","5.1","33","36","27","  340","  330","18.1","21.9","    1",,,"    1",,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-01-21","3.80",,"0.00","0.0","5.9","27","30","23","  340","  360","16.1","19.9","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-01-22","7.16",,"0.10","1.2","7.1","29","31","28","  180","  180","18.1","25.1","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-01-23","8.95",,"0.11","1.6","7.9","30","31","29","  350","  350","21.0","27.1","    1",,,,,,"    1",
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-01-24","8.50",,"0.01","0.1","7.9","32","37","29","  350","  280","17.0","23.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-01-25","5.37",,"0.35","3.3","7.9","27","32","19","  120","  130","15.0","18.1","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-01-26","7.16",,"0.19","1.7","11.0","31","34","25","  310","  310","21.9","31.1","    1","    1",,"    1",,"    1",,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-01-27","7.61",,"0.00","0.0","11.0","28","35","20","  190","  170","14.1","23.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-01-28","12.75",,"0.00","0.0","9.8","35","41","31","  190","  190","25.1","36.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-01-29","6.93",,"0.04","0.5","9.8","34","40","19","   10","  190","17.0","23.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-01-30","3.80",,"0.03","0.7","9.8","20","22","14","   20","   10","15.0","19.9","    1",,,,,,"    1",
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-01-31","7.16",,"0.03","1.7","11.0","18","22","7","  340","  340","21.0","23.9","    1",,,,,,"    1",
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-02-01","4.47",,"0.00","0.0","11.0","11","23","-2","  210","  200","14.1","18.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-02-02","14.76",,"0.00","0.1","9.8","23","32","19","  340","  340","30.0","38.9",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-02-03","20.80",,"0.00","0.0","9.1","7","24","-14","  330","  330","32.0","38.9",,,,,,,"    1","    1"
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-02-04","12.30",,"0.00","0.0","9.1","-10","10","-15","  320","  190","25.9","32.0",,,,,,,"    1","    1"
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-02-05","14.76",,"0.00","0.0","9.1","20","39","10","  190","  170","25.9","38.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-02-06","7.61",,"0.00","0.0","9.1","33","39","14","  350","  350","21.0","25.1","    1",,,,,,"    1",
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-02-07","12.53",,"0.00","0.0","9.1","21","37","6","  190","  180","32.0","50.1",,,,"    1","    1","    1",,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-02-08","5.82",,"0.02","0.0","9.1","38","44","28","  200","  210","21.0","28.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-02-09","6.71",,"0.46","0.2","7.9","31","42","23","  180","  170","21.9","30.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-02-10","10.07",,"0.08","0.0","3.9","42","45","36","  250","  240","21.0","32.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-02-11","9.62",,"0.00","0.1","3.9","33","37","25","  190","  290","21.9","30.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-02-12","5.82",,"0.00","0.0","3.9","34","45","28","  200","  210","17.0","25.9",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-02-13","3.58",,"0.00","0.0","3.9","33","46","24","  340","  180","12.1","14.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-02-14","5.37",,"0.00","0.0","3.9","40","46","28","  310","  310","17.0","23.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-02-15","12.30",,"0.00","0.0","3.1","42","57","28","  200","  190","29.1","38.9",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-02-16","8.50",,"0.00","0.0","0.0","48","56","35","  310","  310","25.1","36.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-02-17","12.08",,"0.10","0.8","0.0","29","35","18","  330","  360","29.1","35.1","    1",,,"    1",,"    1","    1","    1"
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-02-18","6.71",,"0.00","0.0","1.2","21","33","13","  200","  190","17.0","21.9",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-02-19","11.41",,"0.00","0.0","0.0","36","45","31","  200","  190","25.9","36.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-02-20","10.96",,"0.00","0.0","0.0","42","46","28","  190","  180","21.0","30.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-02-21","8.05",,"0.00","0.0","0.0","29","42","17","  250","  250","19.9","27.1",,,,,,,"    1",
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-02-22","8.72",,"0.06","0.5","0.0","30","37","20","  360","  350","18.1","25.1","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-02-23","7.16",,"0.54","6.2","5.9","19","20","16","  340","  330","14.1","19.0","    1",,,"    1","    1","    1","    1",
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-02-24","10.07",,"0.00","0.2","5.9","16","17","7","  350","  350","21.9","28.0","    1",,,,,,"    1","    1"
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-02-25","2.24",,"0.05","0.4","5.9","6","13","-6","  190","  200","10.1","16.1","    1",,,,,,"    1",
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-02-26","4.70",,"0.04","1.1","5.1","13","29","0","  200","  210","18.1","25.1","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-02-27","4.47",,"0.00","0.1","5.9","23","28","17","  340","  350","15.0","19.9","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-02-28","10.51",,"0.20","2.9","5.1","29","36","24","  200","  200","21.0","28.0","    1",,,"    1",,"    1",,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-01","5.82",,"0.01","0.3","7.1","35","40","28","  190","  210","16.1","21.9","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-02","8.72",,"0.01","0.2","5.9","36","39","33","  340","  330","19.9","23.9","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-03","5.82",,"0.03","0.3","5.1","30","33","22","  330","  330","21.9","28.0","    1",,,,,,,"    1"
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-04","6.93",,"0.65","6.6","9.1","32","35","30","  130","  140","15.0","19.9","    1","    1",,,,,,"    1"
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-05","3.13",,"0.00","0.0","9.8","33","40","30","   20","   10","10.1","14.1","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-06","11.63",,"0.00","0.0","7.1","35","40","28","  330","  340","23.9","30.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-07","13.87",,"0.00","0.2","7.1","28","30","24","  340","  320","23.0","29.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-08","8.05",,"0.01","0.1","7.1","27","32","24","   20","   20","16.1","21.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-09","6.93",,"0.00","0.0","7.1","30","34","23","  360","   20","15.0","19.9",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-10","5.82",,"0.00","0.0","5.9","27","34","15","  340","  330","14.1","17.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-11","6.04",,"0.00","0.0","5.9","27","33","22","  320","  340","14.1","16.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-12","2.46",,"0.00","0.0","5.9","29","46","16","  320","  320","10.1","12.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-13","4.03",,"0.03","0.0","5.9","35","41","29","  210","  200","12.1","15.0",,,,"    1",,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-14","11.63",,"1.00","9.5","5.1","35","36","32","  360","   10","30.0","36.0","    1","    1",,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-15","15.66",,"0.22","4.2","15.0","34","39","30","  340","  350","30.0","40.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-16","2.46",,"0.02","0.3","11.8","32","37","20","  330","  330","13.0","17.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-17","7.61",,"0.11","0.0","11.8","38","45","34","  190","  190","17.0","23.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-18","7.83",,"0.00","0.0","9.1","39","42","29","  300","  300","19.9","27.1",,,,,,,"    1",
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-19","11.41",,"0.00","0.1","7.9","27","31","21","  280","  290","23.9","32.0","    1",,,,,,"    1","    1"
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-20","8.95",,"0.00","0.0","7.9","31","45","22","  200","  200","19.9","27.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-21","7.61",,"0.00","0.0","7.1","39","46","30","  190","  200","17.0","25.9",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-22","4.47",,"0.00","0.0","5.9","33","43","26","  330",,"8.1",,,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-23","4.03",,"0.20","0.0","3.9","40","47","35","  190","  200","13.0","18.1","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-24","8.05",,"0.01","0.0","1.2","39","43","30","  350",,"15.0",,"    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-25","8.95",,"0.05","0.3","0.0","33","40","26","  160","  180","25.1","33.1","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-26","8.72",,"0.08","0.0","0.0","38","45","35","  270","  250","21.0","30.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-27","3.80",,"0.00","0.0","0.0","40","49","28","   10","   10","12.1","15.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-28","6.71",,"0.00","0.0","0.0","39","45","28","  350","  350","16.1","23.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-29","9.62",,"0.03","0.0","0.0","37","52","24","  260","  250","25.1","33.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-30","12.75",,"0.00","0.0","0.0","31","37","21","  310","  330","25.9","35.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-03-31","6.49",,"0.24","0.8","0.0","32","42","21","  190","  180","19.9","29.1","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-04-01","12.08",,"0.22","0.0","0.0","46","68","35","  190","  200","29.1","38.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-04-02","14.32",,"0.00","0.0","0.0","36","39","25","  330","  320","31.1","40.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-04-03","10.96",,"0.03","0.0","0.0","37","55","24","  190","  200","31.1","42.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-04-04","4.25",,"0.00","0.0","0.0","44","51","36","  340","  350","12.1","13.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-04-05","10.07",,"0.56","0.0","0.0","40","50","35","  180","  180","30.0","40.0","    1",,"    1",,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-04-06","11.41",,"0.00","0.0","0.0","55","66","47","  180","  200","29.1","40.9",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-04-07","12.75",,"0.00","0.0","0.0","44","47","33","  330","  310","25.9","33.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-04-08","5.59",,"0.00","0.0","0.0","36","45","28","  360","  360","18.1","25.9",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-04-09","2.46",,"0.00","0.0","0.0","38","54","24","  360","   30","13.0","16.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-04-10","7.61",,"0.00","0.0","0.0","46","66","28","  180","  200","16.1","21.9",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-04-11","12.30",,"0.00","0.0","0.0","60","70","51","  210","  200","23.0","33.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-04-12","8.95",,"0.00","0.0","0.0","59","64","46","  330","  320","25.1","33.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-04-13","4.92",,"0.00","0.0","0.0","64","88","46","  300","  310","16.1","21.9",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-04-14","6.93",,"0.00","0.0","0.0","66","77","54","  330","  330","15.0","19.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-04-15","6.26",,"0.00","0.0","0.0","66","85","47","  190","  200","18.1","25.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-04-16","9.17",,"0.00","0.0","0.0","71","83","59","  150","  220","16.1","23.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-04-17","8.05",,"0.62","0.0","0.0","61","64","47","  330","  330","21.9","25.1","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-04-18","7.38",,"0.08","0.0","0.0","45","50","41","  280","  270","18.1","25.1","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-04-19","7.61",,"0.01","0.0","0.0","42","50","36","  340","  280","17.0","21.9","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-04-20","6.49",,"0.00","0.0","0.0","42","52","37","  320","  290","16.1","21.9",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-04-21","6.04",,"0.00","0.0","0.0","53","78","41","  200","  130","19.9","25.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-04-22","15.43",,"0.01","0.0","0.0","60","66","50","  140","  120","23.9","31.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-04-23","8.05",,"0.76","0.0","0.0","50","53","45","  140","  130","21.9","27.1","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-04-24","4.03",,"0.13","0.0","0.0","46","50","43","  330","  320","10.1","13.0","    1",,,,,,"    1",
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-04-25","4.25",,"0.00","0.0","0.0","46","55","39","  280","  290","17.0","21.9","    1","    1",,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-04-26","6.04",,"0.03","0.0","0.0","46","61","34","  320","  340","19.9","28.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-04-27","4.92",,"0.18","0.0","0.0","49","60","41","  300","  280","17.0","21.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-04-28","3.80",,"0.00","0.0","0.0","52","67","36","  290","  140","15.0","19.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-04-29","10.96",,"0.04","0.0","0.0","55","60","48","  160","  170","21.9","32.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-04-30","12.53",,"0.14","0.0","0.0","53","59","47","  130","  130","28.0","40.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-01","7.38",,"0.88","0.0","0.0","52","57","40","  130","  120","23.9","31.1","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-02","5.14",,"0.27","0.0","0.0","47","56","40","  210","  190","23.0","30.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-03","3.80",,"0.18","0.0","0.0","49","54","47","  150","  150","18.1","23.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-04","5.14",,"0.00","0.0","0.0","49","53","45","  320","  340","15.0","18.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-05","4.92",,"0.00","0.0","0.0","52","64","44","  340","  340","16.1","19.9",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-06","5.82",,"0.00","0.0","0.0","57","73","40","  340","  330","21.0","28.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-07","5.82",,"0.00","0.0","0.0","60","76","45","  280","  270","15.0","21.9",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-08","8.28",,"0.00","0.0","0.0","60","64","44","  360","  350","21.9","30.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-09","4.92",,"0.00","0.0","0.0","51","62","36","   20","   20","18.1","25.1",,,,,,,"    1",
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-10","4.92",,"0.00","0.0","0.0","55","74","36","  210","  200","14.1","17.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-11","6.04",,"0.00","0.0","0.0","64","80","48","  200","  200","14.1","18.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-12","7.16",,"0.01","0.0","0.0","69","82","56","  340","  330","17.0","21.9",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-13","11.41",,"0.00","0.0","0.0","65","73","48","  350","  350","25.9","34.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-14","10.51",,"0.00","0.0","0.0","53","64","43","  340","  330","21.0","29.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-15","6.26",,"0.00","0.0","0.0","55","73","37","  290","  280","15.0","19.9",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-16","10.51",,"0.01","0.0","0.0","62","73","42","  330","  340","29.1","35.1","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-17","13.20",,"0.00","0.0","0.0","43","48","33","  340","  340","23.9","31.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-18","4.47",,"0.00","0.0","0.0","46","64","29","  190","  180","13.0","17.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-19","17.67",,"0.00","0.0","0.0","60","74","52","  200","  200","25.9","36.9",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-20","12.30",,"0.33","0.0","0.0","66","74","58","  200","  190","23.0","30.0","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-21","4.92",,"0.05","0.0","0.0","61","73","50","  340","  340","25.1","31.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-22","8.05",,"0.00","0.0","0.0","56","65","45","  330","  330","16.1","23.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-23","7.38",,"0.00","0.0","0.0","58","78","41","  190","  200","18.1","25.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-24","9.62",,"0.24","0.0","0.0","60","68","44","  340","  190","21.9","31.1","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-25","8.72",,"0.00","0.0","0.0","51","63","42","  340","  360","21.0","28.0","    1","    1",,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-26","4.92",,"0.00","0.0","0.0","55","71","39","  360","  360","16.1","23.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-27","3.58",,"0.00","0.0","0.0","62","82","44","  200","  190","10.1","14.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-28","5.82",,"0.00","0.0","0.0","70","89","52","  330","  340","15.0","19.9",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-29","6.71",,"0.00","0.0","0.0","70","79","54","  330","  340","19.9","21.9",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-30","10.07",,"0.00","0.0","0.0","68","84","54","  180","  180","18.1","27.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-05-31","7.61",,"0.00","0.0","0.0","75","89","64","  200","  190","17.0","23.9",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-06-01","4.03",,"0.00","0.0","0.0","77","96","58","  350","  350","15.0","19.9",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-06-02","8.28",,"0.00","0.0","0.0","78","91","59","  340","  350","21.0","25.9",,,"    1",,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-06-03","11.41",,"0.00","0.0","0.0","65","68","51","  340","  360","19.9","25.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-06-04","8.72",,"0.00","0.0","0.0","57","66","47","  360","  340","19.9","25.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-06-05","7.83",,"0.00","0.0","0.0","62","73","50","  330","  330","25.1","30.0",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-06-06","8.50",,"0.22","0.0","0.0","60","71","49","  330","   40","23.0","31.1","    1",,"    1",,,,"    1",
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-06-07","8.50",,"0.08","0.0","0.0","55","60","52","  340","  350","21.0","23.9","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-06-08","4.70",,"0.40","0.0","0.0","55","62","51","  340","  340","13.0","17.0","    1","    1",,,,,"    1",
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-06-09","4.92",,"0.00","0.0","0.0","58","68","51","  300","  300","14.1","18.1","    1","    1",,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-06-10","3.36",,"0.00","0.0","0.0","60","72","53","  280","  290","12.1","16.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-06-11","2.91",,"0.00","0.0","0.0","66","82","51","  180","  210","10.1","14.1",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-06-12","8.28",,"0.00","0.0","0.0","74","87","64","  130","  190","18.1","21.9",,,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-06-13","5.82",,"0.85","0.0","0.0","69","74","64","  140","  140","18.1","25.1","    1",,,,,,,
"USW00014742","BURLINGTON INTERNATIONAL AIRPORT, VT US","2023-06-14","3.36",,"0.50","0.0","0.0","65","75","59","  230","  230","17.0","25.1","    1","    1","    1",,,,,
